play_type,posteam,rushing_yards,rusher_id,rusher_player_id,rusher_player_name,ydstogo,down,yardline_100,run_location,score_differential,game_seconds_remaining
pass,LV,,,,,10.0,1.0,36.0,,-6.0,2412.0
extra_point,LV,,,,,0.0,,15.0,,0.0,2402.0
kickoff,SEA,,,,,0.0,,35.0,,-1.0,2402.0
run,SEA,2.0,00-0036425,00-0036425,D.Dallas,10.0,1.0,75.0,left,-1.0,2402.0
pass,SEA,,,,,8.0,2.0,73.0,,-1.0,2368.0
pass,SEA,,,,,10.0,1.0,64.0,,-1.0,2327.0
run,LV,30.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,30.0,right,1.0,2316.0
extra_point,LV,,,,,0.0,,15.0,,7.0,2309.0
kickoff,SEA,,,,,0.0,,35.0,,-8.0,2309.0
pass,SEA,,,,,10.0,1.0,75.0,,-8.0,2309.0
pass,SEA,,,,,4.0,2.0,69.0,,-8.0,2290.0
pass,SEA,,,,,10.0,1.0,65.0,,-8.0,2259.0
run,SEA,3.0,00-0038134,00-0038134,K.Walker,10.0,1.0,53.0,right,-8.0,2221.0
pass,SEA,,,,,7.0,2.0,50.0,,-8.0,2193.0
run,SEA,2.0,00-0038134,00-0038134,K.Walker,10.0,1.0,37.0,left,-8.0,2165.0
pass,SEA,,,,,8.0,2.0,35.0,,-8.0,2127.0
extra_point,SEA,,,,,0.0,,15.0,,-2.0,2121.0
kickoff,LV,,,,,0.0,,35.0,,1.0,2121.0
run,LV,5.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,75.0,left,1.0,2121.0
run,LV,7.0,,00-0031280,D.Carr,5.0,2.0,70.0,right,1.0,2077.0
run,LV,1.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,63.0,middle,1.0,2042.0
pass,LV,,,,,9.0,2.0,62.0,,1.0,2001.0
pass,LV,,,,,2.0,3.0,55.0,,1.0,1958.0
,,,,,,0.0,,,,,1920.0
run,LV,5.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,51.0,left,1.0,1920.0
pass,LV,,,,,5.0,2.0,46.0,,1.0,1887.0
run,LV,0.0,00-0035700,00-0035700,J.Jacobs,2.0,3.0,43.0,left,1.0,1849.0
no_play,,,,,,0.0,,,,,1842.0
no_play,,,,,,0.0,,,,,1842.0
run,LV,8.0,00-0035700,00-0035700,J.Jacobs,2.0,4.0,43.0,left,1.0,1842.0
pass,LV,,,,,10.0,1.0,35.0,,1.0,1836.0
no_play,,,,,,0.0,,,,,1828.0
pass,LV,,,,,8.0,2.0,33.0,,1.0,1828.0
no_play,,,,,,0.0,,,,,1821.0
run,LV,3.0,,00-0031280,D.Carr,10.0,1.0,16.0,right,1.0,1821.0
no_play,LV,,,,,7.0,2.0,13.0,,1.0,1814.0
field_goal,LV,,,,,12.0,2.0,18.0,,1.0,1814.0
kickoff,SEA,,,,,0.0,,35.0,,-4.0,1810.0
qb_kneel,SEA,-1.0,00-0030565,00-0030565,G.Smith,10.0,1.0,75.0,,-4.0,1810.0
,,,,,,0.0,,,,,1800.0
kickoff,SEA,,,,,0.0,,35.0,,-4.0,1800.0
run,SEA,5.0,00-0038134,00-0038134,K.Walker,10.0,1.0,75.0,right,-4.0,1795.0
pass,SEA,,,,,5.0,2.0,70.0,,-4.0,1756.0
run,SEA,3.0,00-0030565,00-0030565,G.Smith,1.0,3.0,66.0,middle,-4.0,1717.0
pass,SEA,,,,,10.0,1.0,63.0,,-4.0,1686.0
pass,SEA,,,,,10.0,1.0,35.0,,-4.0,1650.0
pass,SEA,,,,,10.0,2.0,35.0,,-4.0,1645.0
run,SEA,14.0,00-0038134,00-0038134,K.Walker,10.0,1.0,14.0,left,-4.0,1615.0
extra_point,SEA,,,,,0.0,,15.0,,2.0,1606.0
kickoff,LV,,,,,0.0,,35.0,,-3.0,1606.0
pass,LV,,,,,10.0,1.0,75.0,,-3.0,1606.0
run,LV,12.0,00-0035700,00-0035700,J.Jacobs,3.0,2.0,68.0,right,-3.0,1564.0
pass,LV,,,,,10.0,1.0,56.0,,-3.0,1520.0
no_play,LV,,,,,10.0,2.0,56.0,,-3.0,1514.0
pass,LV,,,,,15.0,2.0,61.0,,-3.0,1514.0
no_play,,,,,,0.0,,,,,1471.0
run,LV,4.0,00-0035700,00-0035700,J.Jacobs,2.0,3.0,48.0,right,-3.0,1471.0
run,LV,11.0,00-0038040,00-0038040,Z.White,10.0,1.0,44.0,left,-3.0,1429.0
run,LV,17.0,00-0038040,00-0038040,Z.White,10.0,1.0,33.0,middle,-3.0,1387.0
run,LV,2.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,16.0,middle,-3.0,1342.0
run,LV,4.0,00-0035700,00-0035700,J.Jacobs,8.0,2.0,14.0,right,-3.0,1299.0
run,LV,3.0,00-0032104,00-0032104,A.Abdullah,4.0,3.0,10.0,left,-3.0,1256.0
field_goal,LV,,,,,1.0,4.0,7.0,,-3.0,1206.0
kickoff,SEA,,,,,0.0,,35.0,,0.0,1203.0
pass,SEA,,,,,10.0,1.0,75.0,,0.0,1203.0
run,SEA,-3.0,00-0038134,00-0038134,K.Walker,8.0,2.0,73.0,middle,0.0,1178.0
pass,SEA,,,,,11.0,3.0,76.0,,0.0,1140.0
punt,SEA,,,,,7.0,4.0,72.0,,0.0,1102.0
run,LV,5.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,82.0,left,0.0,1092.0
pass,LV,,,,,5.0,2.0,77.0,,0.0,1047.0
pass,LV,,,,,10.0,1.0,49.0,,0.0,1004.0
run,LV,4.0,00-0035700,00-0035700,J.Jacobs,10.0,2.0,49.0,right,0.0,997.0
pass,LV,,,,,6.0,3.0,45.0,,0.0,956.0
no_play,LV,,,,,6.0,4.0,45.0,,0.0,951.0
punt,LV,,,,,11.0,4.0,50.0,,0.0,951.0
pass,SEA,,,,,10.0,1.0,91.0,,0.0,944.0
pass,SEA,,,,,2.0,2.0,83.0,,0.0,925.0
,SEA,,,,,0.0,,,,0.0,900.0
pass,SEA,,,,,10.0,1.0,75.0,,0.0,900.0
run,SEA,-13.0,00-0038134,00-0038134,K.Walker,10.0,1.0,54.0,middle,0.0,863.0
pass,SEA,,,,,23.0,2.0,67.0,,0.0,825.0
pass,SEA,,,,,10.0,1.0,40.0,,0.0,791.0
run,SEA,4.0,00-0035594,00-0035594,T.Homer,3.0,2.0,33.0,left,0.0,774.0
pass,SEA,,,,,10.0,1.0,29.0,,0.0,739.0
run,SEA,-4.0,00-0030565,00-0030565,G.Smith,4.0,2.0,23.0,,0.0,714.0
run,LV,6.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,73.0,middle,0.0,710.0
run,LV,6.0,00-0035700,00-0035700,J.Jacobs,4.0,2.0,67.0,left,0.0,673.0
run,LV,0.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,61.0,right,0.0,630.0
pass,LV,,,,,10.0,2.0,61.0,,0.0,591.0
run,LV,0.0,00-0035700,00-0035700,J.Jacobs,1.0,3.0,52.0,left,0.0,568.0
run,LV,-1.0,00-0035700,00-0035700,J.Jacobs,1.0,4.0,52.0,left,0.0,541.0
pass,SEA,,,,,10.0,1.0,47.0,,0.0,535.0
run,SEA,18.0,,00-0030565,G.Smith,17.0,2.0,54.0,middle,0.0,508.0
pass,SEA,,,,,10.0,1.0,36.0,,0.0,477.0
run,SEA,4.0,00-0035594,00-0035594,T.Homer,10.0,2.0,36.0,right,0.0,472.0
no_play,SEA,,,,,6.0,3.0,32.0,,0.0,430.0
run,SEA,2.0,00-0038134,00-0038134,K.Walker,10.0,1.0,27.0,left,0.0,423.0
run,SEA,7.0,00-0030068,00-0030068,M.Goodwin,8.0,2.0,25.0,right,0.0,384.0
pass,SEA,,,,,1.0,3.0,18.0,,0.0,344.0
extra_point,SEA,,,,,0.0,,15.0,,6.0,337.0
kickoff,LV,,,,,0.0,,35.0,,-7.0,337.0
pass,LV,,,,,10.0,1.0,75.0,,-7.0,337.0
pass,LV,,,,,10.0,2.0,75.0,,-7.0,333.0
pass,LV,,,,,10.0,1.0,47.0,,-7.0,296.0
pass,LV,,,,,10.0,1.0,33.0,,-7.0,261.0
pass,LV,,,,,10.0,2.0,33.0,,-7.0,258.0
pass,LV,,,,,10.0,1.0,22.0,,-7.0,252.0
run,LV,3.0,00-0035700,00-0035700,J.Jacobs,1.0,2.0,13.0,left,-7.0,221.0
run,LV,3.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,10.0,right,-7.0,180.0
no_play,LV,,,,,7.0,2.0,7.0,,-7.0,134.0
pass,LV,,,,,12.0,2.0,12.0,,-7.0,134.0
,,,,,,0.0,,,,,120.0
pass,LV,,,,,5.0,3.0,5.0,,-7.0,120.0
extra_point,LV,,,,,0.0,,15.0,,-1.0,114.0
kickoff,SEA,,,,,0.0,,35.0,,0.0,114.0
pass,SEA,,,,,10.0,1.0,75.0,,0.0,114.0
pass,SEA,,,,,6.0,2.0,71.0,,0.0,92.0
pass,SEA,,,,,10.0,1.0,65.0,,0.0,69.0
pass,SEA,,,,,10.0,2.0,65.0,,0.0,62.0
pass,SEA,,,,,10.0,3.0,65.0,,0.0,58.0
no_play,,,,,,0.0,,,,,48.0
punt,SEA,,,,,15.0,4.0,70.0,,0.0,48.0
run,LV,7.0,00-0032104,00-0032104,A.Abdullah,10.0,1.0,91.0,middle,0.0,40.0
run,LV,6.0,00-0032104,00-0032104,A.Abdullah,3.0,2.0,84.0,middle,0.0,20.0
,,,,,,0.0,,,,,0.0
kickoff,LV,,,,,0.0,,35.0,,0.0,600.0
run,LV,5.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,75.0,middle,0.0,600.0
pass,LV,,,,,5.0,2.0,70.0,,0.0,562.0
pass,LV,,,,,5.0,3.0,70.0,,0.0,556.0
run,LV,15.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,61.0,middle,0.0,510.0
run,LV,4.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,46.0,right,0.0,469.0
pass,LV,,,,,6.0,2.0,42.0,,0.0,428.0
run,LV,-1.0,00-0035700,00-0035700,J.Jacobs,1.0,3.0,37.0,left,0.0,387.0
field_goal,LV,,,,,2.0,4.0,38.0,,0.0,356.0
pass,SEA,,,,,10.0,1.0,54.0,,0.0,351.0
run,SEA,0.0,00-0038134,00-0038134,K.Walker,5.0,2.0,49.0,right,0.0,325.0
pass,SEA,,,,,5.0,3.0,49.0,,0.0,283.0
punt,SEA,,,,,5.0,4.0,49.0,,0.0,279.0
run,LV,86.0,00-0035700,00-0035700,J.Jacobs,10.0,1.0,86.0,right,0.0,272.0
,,,,,,0.0,,,,,260.0
,,,,,,0.0,,,,,3600.0
kickoff,MIN,,,,,0.0,,35.0,,0.0,3600.0
run,MIN,4.0,00-0033893,00-0033893,D.Cook,10.0,1.0,80.0,left,0.0,3594.0
pass,MIN,,,,,6.0,2.0,76.0,,0.0,3566.0
pass,MIN,,,,,10.0,1.0,63.0,,0.0,3521.0
pass,MIN,,,,,10.0,1.0,41.0,,0.0,3496.0
pass,MIN,,,,,10.0,1.0,25.0,,0.0,3456.0
run,MIN,4.0,00-0033893,00-0033893,D.Cook,10.0,1.0,14.0,right,0.0,3416.0
run,MIN,4.0,00-0033893,00-0033893,D.Cook,6.0,2.0,10.0,right,0.0,3371.0
pass,MIN,,,,,2.0,3.0,6.0,,0.0,3344.0
extra_point,MIN,,,,,0.0,,15.0,,6.0,3340.0
kickoff,NE,,,,,0.0,,35.0,,-7.0,3340.0
pass,NE,,,,,10.0,1.0,75.0,,-7.0,3340.0
run,NE,7.0,00-0035657,00-0035657,D.Harris,10.0,1.0,49.0,middle,-7.0,3309.0
run,NE,4.0,00-0035657,00-0035657,D.Harris,3.0,2.0,42.0,middle,-7.0,3280.0
pass,NE,,,,,10.0,1.0,38.0,,-7.0,3248.0
pass,NE,,,,,6.0,2.0,34.0,,-7.0,3209.0
extra_point,NE,,,,,0.0,,15.0,,-1.0,3201.0
kickoff,MIN,,,,,0.0,,35.0,,0.0,3201.0
pass,MIN,,,,,10.0,1.0,79.0,,0.0,3195.0
run,MIN,3.0,00-0033893,00-0033893,D.Cook,4.0,2.0,73.0,right,0.0,3159.0
pass,MIN,,,,,1.0,3.0,70.0,,0.0,3116.0
punt,MIN,,,,,1.0,4.0,70.0,,0.0,3111.0
run,NE,5.0,00-0036875,00-0036875,R.Stevenson,10.0,1.0,86.0,right,0.0,3104.0
pass,NE,,,,,5.0,2.0,81.0,,0.0,3072.0
pass,NE,,,,,3.0,3.0,79.0,,0.0,3040.0
punt,NE,,,,,3.0,4.0,79.0,,0.0,3037.0
run,MIN,6.0,00-0033893,00-0033893,D.Cook,10.0,1.0,57.0,left,0.0,3027.0
pass,MIN,,,,,10.0,1.0,46.0,,0.0,3001.0
run,MIN,-2.0,00-0033893,00-0033893,D.Cook,8.0,2.0,44.0,left,0.0,2963.0
pass,MIN,,,,,10.0,3.0,46.0,,0.0,2923.0
run,NE,3.0,00-0035657,00-0035657,D.Harris,10.0,1.0,17.0,left,0.0,2908.0
run,NE,-7.0,00-0033307,00-0033307,K.Bourne,7.0,2.0,14.0,left,0.0,2873.0
pass,NE,,,,,14.0,3.0,21.0,,0.0,2831.0
field_goal,NE,,,,,9.0,4.0,16.0,,0.0,2792.0
kickoff,MIN,,,,,0.0,,35.0,,-3.0,2788.0
run,MIN,-1.0,00-0034972,00-0034972,A.Mattison,10.0,1.0,84.0,right,-3.0,2783.0
pass,MIN,,,,,11.0,2.0,85.0,,-3.0,2747.0
pass,MIN,,,,,7.0,3.0,81.0,,-3.0,2706.0
,MIN,,,,,0.0,,,,-3.0,2700.0
run,MIN,4.0,00-0034972,00-0034972,A.Mattison,10.0,1.0,67.0,left,-3.0,2700.0
pass,MIN,,,,,6.0,2.0,63.0,,-3.0,2661.0
pass,MIN,,,,,10.0,1.0,42.0,,-3.0,2618.0
run,MIN,8.0,00-0034972,00-0034972,A.Mattison,3.0,2.0,35.0,left,-3.0,2577.0
pass,MIN,,,,,10.0,1.0,27.0,,-3.0,2552.0
run,MIN,0.0,00-0033893,00-0033893,D.Cook,3.0,2.0,20.0,left,-3.0,2507.0
pass,MIN,,,,,3.0,3.0,20.0,,-3.0,2479.0
pass,MIN,,,,,10.0,1.0,14.0,,-3.0,2435.0
run,MIN,5.0,00-0033893,00-0033893,D.Cook,10.0,2.0,14.0,right,-3.0,2429.0
no_play,MIN,,,,,5.0,3.0,9.0,,-3.0,2384.0
pass,MIN,,,,,15.0,3.0,19.0,,-3.0,2353.0
field_goal,MIN,,,,,8.0,4.0,12.0,,-3.0,2312.0
kickoff,NE,,,,,0.0,,35.0,,0.0,2309.0
run,NE,14.0,00-0036875,00-0036875,R.Stevenson,10.0,1.0,51.0,left,0.0,2301.0
run,NE,2.0,00-0036875,00-0036875,R.Stevenson,10.0,1.0,37.0,left,0.0,2267.0
pass,NE,,,,,8.0,2.0,35.0,,0.0,2231.0
pass,NE,,,,,3.0,3.0,30.0,,0.0,2193.0
field_goal,NE,,,,,1.0,4.0,28.0,,0.0,2147.0
kickoff,MIN,,,,,0.0,,35.0,,-3.0,2141.0
run,MIN,-2.0,00-0033893,00-0033893,D.Cook,10.0,1.0,75.0,left,-3.0,2141.0
pass,MIN,,,,,12.0,2.0,77.0,,-3.0,2113.0
no_play,MIN,,,,,12.0,3.0,77.0,,-3.0,2108.0
pass,MIN,,,,,7.0,3.0,72.0,,-3.0,2108.0
run,MIN,4.0,00-0033893,00-0033893,D.Cook,10.0,1.0,35.0,middle,-3.0,2064.0
pass,MIN,,,,,6.0,2.0,31.0,,-3.0,2042.0
pass,MIN,,,,,10.0,1.0,14.0,,-3.0,2011.0
run,MIN,3.0,00-0033893,00-0033893,D.Cook,4.0,1.0,4.0,middle,-3.0,1963.0
,,,,,,0.0,,,,,1920.0
run,MIN,0.0,00-0033893,00-0033893,D.Cook,1.0,2.0,1.0,left,-3.0,1920.0
no_play,,,,,,0.0,,,,,1895.0
pass,MIN,,,,,1.0,3.0,1.0,,-3.0,1895.0
extra_point,MIN,,,,,0.0,,15.0,,3.0,1890.0
kickoff,NE,,,,,0.0,,35.0,,-3.0,1890.0
pass,NE,,,,,10.0,1.0,75.0,,-3.0,1890.0
pass,NE,,,,,5.0,2.0,70.0,,-3.0,1866.0
no_play,,,,,,0.0,,,,,1855.0
pass,NE,,,,,10.0,1.0,48.0,,-3.0,1855.0
pass,NE,,,,,10.0,1.0,32.0,,-3.0,1836.0
pass,NE,,,,,10.0,1.0,18.0,,-3.0,1830.0
no_play,,,,,,0.0,,,,,1824.0
pass,NE,,,,,10.0,2.0,18.0,,-3.0,1824.0
qb_spike,NE,,,,,5.0,1.0,5.0,,-3.0,1810.0
pass,NE,,,,,5.0,2.0,5.0,,-3.0,1809.0
field_goal,NE,,,,,5.0,3.0,5.0,,-3.0,1806.0
kickoff,MIN,,,,,0.0,,35.0,,0.0,1803.0
qb_kneel,MIN,-1.0,00-0029604,00-0029604,K.Cousins,10.0,1.0,75.0,,0.0,1802.0
,,,,,,0.0,,,,,1800.0
kickoff,NE,,,,,0.0,,35.0,,0.0,1800.0
run,NE,2.0,00-0035657,00-0035657,D.Harris,10.0,1.0,75.0,middle,0.0,1800.0
pass,NE,,,,,8.0,2.0,73.0,,0.0,1765.0
pass,NE,,,,,1.0,3.0,66.0,,0.0,1720.0
run,NE,0.0,00-0035657,00-0035657,D.Harris,10.0,1.0,56.0,right,0.0,1685.0
pass,NE,,,,,10.0,2.0,56.0,,0.0,1647.0
pass,NE,,,,,4.0,3.0,50.0,,0.0,1606.0
pass,NE,,,,,10.0,1.0,37.0,,0.0,1569.0
pass,NE,,,,,10.0,2.0,37.0,,0.0,1563.0
extra_point,NE,,,,,0.0,,15.0,,6.0,1554.0
kickoff,MIN,,,,,0.0,,35.0,,-7.0,1554.0
extra_point,MIN,,,,,0.0,,15.0,,-1.0,1541.0
kickoff,NE,,,,,0.0,,35.0,,0.0,1541.0
pass,NE,,,,,10.0,1.0,75.0,,0.0,1541.0
pass,NE,,,,,10.0,1.0,64.0,,0.0,1510.0
run,NE,8.0,00-0036875,00-0036875,R.Stevenson,4.0,2.0,58.0,right,0.0,1483.0
run,NE,3.0,00-0036875,00-0036875,R.Stevenson,10.0,1.0,50.0,left,0.0,1442.0
pass,NE,,,,,7.0,2.0,47.0,,0.0,1401.0
pass,NE,,,,,7.0,1.0,7.0,,0.0,1353.0
run,NE,1.0,00-0036875,00-0036875,R.Stevenson,7.0,2.0,7.0,right,0.0,1349.0
pass,NE,,,,,6.0,3.0,6.0,,0.0,1310.0
field_goal,NE,,,,,6.0,4.0,6.0,,0.0,1306.0
kickoff,MIN,,,,,0.0,,35.0,,-3.0,1303.0
pass,MIN,,,,,10.0,1.0,83.0,,-3.0,1298.0
run,MIN,2.0,00-0033893,00-0033893,D.Cook,4.0,2.0,77.0,middle,-3.0,1262.0
pass,MIN,,,,,2.0,3.0,75.0,,-3.0,1218.0
pass,MIN,,,,,10.0,1.0,72.0,,-3.0,1177.0
run,MIN,3.0,00-0033893,00-0033893,D.Cook,10.0,1.0,54.0,left,-3.0,1144.0
pass,MIN,,,,,7.0,2.0,51.0,,-3.0,1106.0
pass,MIN,,,,,7.0,3.0,51.0,,-3.0,1102.0
no_play,,,,,,0.0,,,,,1066.0
pass,MIN,,,,,10.0,1.0,26.0,,-3.0,1066.0
pass,MIN,,,,,7.0,2.0,23.0,,-3.0,1028.0
run,MIN,0.0,00-0033893,00-0033893,D.Cook,10.0,1.0,16.0,right,-3.0,988.0
no_play,MIN,,,,,10.0,2.0,16.0,,-3.0,946.0
no_play,MIN,,,,,15.0,2.0,21.0,,-3.0,920.0
run,MIN,2.0,00-0033893,00-0033893,D.Cook,10.0,1.0,11.0,middle,-3.0,914.0
,MIN,,,,,0.0,,,,-3.0,900.0
pass,MIN,,,,,8.0,2.0,9.0,,-3.0,900.0
pass,MIN,,,,,17.0,3.0,18.0,,-3.0,857.0
field_goal,MIN,,,,,17.0,4.0,18.0,,-3.0,851.0
kickoff,NE,,,,,0.0,,35.0,,0.0,847.0
pass,NE,,,,,10.0,1.0,75.0,,0.0,847.0
pass,NE,,,,,9.0,2.0,74.0,,0.0,811.0
pass,NE,,,,,9.0,3.0,74.0,,0.0,807.0
punt,NE,,,,,9.0,4.0,74.0,,0.0,799.0
run,MIN,4.0,00-0033893,00-0033893,D.Cook,10.0,1.0,71.0,middle,0.0,786.0
pass,MIN,,,,,6.0,2.0,67.0,,0.0,758.0
no_play,,,,,,0.0,,,,,711.0
no_play,MIN,,,,,9.0,3.0,70.0,,0.0,711.0
pass,MIN,,,,,14.0,3.0,75.0,,0.0,711.0
no_play,MIN,,,,,3.0,4.0,64.0,,0.0,664.0
pass,MIN,,,,,10.0,1.0,59.0,,0.0,656.0
pass,MIN,,,,,2.0,2.0,51.0,,0.0,627.0
no_play,,,,,,0.0,,,,,580.0
pass,MIN,,,,,10.0,1.0,15.0,,0.0,580.0
extra_point,MIN,,,,,0.0,,15.0,,6.0,574.0
kickoff,NE,,,,,0.0,,35.0,,-7.0,574.0
pass,NE,,,,,10.0,1.0,75.0,,-7.0,574.0
pass,NE,,,,,9.0,2.0,74.0,,-7.0,541.0
pass,NE,,,,,1.0,3.0,66.0,,-7.0,500.0
punt,NE,,,,,1.0,4.0,66.0,,-7.0,494.0
pass,MIN,,,,,10.0,1.0,65.0,,7.0,487.0
run,MIN,1.0,00-0033893,00-0033893,D.Cook,2.0,2.0,57.0,right,7.0,445.0
run,MIN,5.0,00-0036345,00-0036345,K.Osborn,1.0,3.0,56.0,left,7.0,400.0
run,MIN,0.0,00-0033893,00-0033893,D.Cook,10.0,1.0,51.0,left,7.0,359.0
pass,MIN,,,,,10.0,2.0,51.0,,7.0,316.0
pass,MIN,,,,,14.0,3.0,55.0,,7.0,272.0
punt,MIN,,,,,14.0,4.0,55.0,,7.0,269.0
pass,NE,,,,,10.0,1.0,87.0,,-7.0,261.0
pass,NE,,,,,10.0,1.0,73.0,,-7.0,232.0
pass,NE,,,,,10.0,2.0,73.0,,-7.0,228.0
run,NE,3.0,00-0036875,00-0036875,R.Stevenson,10.0,1.0,33.0,left,-7.0,218.0
pass,NE,,,,,7.0,2.0,30.0,,-7.0,182.0
pass,NE,,,,,7.0,3.0,30.0,,-7.0,135.0
,,,,,,0.0,,,,,120.0
pass,NE,,,,,16.0,4.0,39.0,,-7.0,120.0
run,MIN,-1.0,00-0033893,00-0033893,D.Cook,10.0,1.0,61.0,left,7.0,114.0
run,MIN,2.0,00-0033893,00-0033893,D.Cook,11.0,2.0,62.0,right,7.0,70.0
no_play,,,,,,0.0,,,,,66.0
run,MIN,0.0,00-0033893,00-0033893,D.Cook,9.0,3.0,60.0,left,7.0,66.0
no_play,,,,,,0.0,,,,,62.0
punt,MIN,,,,,9.0,4.0,60.0,,7.0,62.0
pass,NE,,,,,10.0,1.0,89.0,,-7.0,53.0
pass,NE,,,,,19.0,2.0,98.0,,-7.0,28.0
pass,NE,,,,,2.0,3.0,81.0,,-7.0,8.0
,,,,,,0.0,,,,,0.0
,,,,,,0.0,,,,,3600.0
kickoff,NO,,,,,0.0,,35.0,,0.0,3600.0
pass,NO,,,,,10.0,1.0,72.0,,0.0,3595.0
run,NO,2.0,00-0033906,00-0033906,A.Kamara,3.0,2.0,65.0,right,0.0,3560.0
run,NO,3.0,00-0027966,00-0027966,M.Ingram,1.0,3.0,63.0,right,0.0,3518.0
run,NO,1.0,00-0033906,00-0033906,A.Kamara,10.0,1.0,60.0,left,0.0,3482.0
pass,SF,,,,,10.0,1.0,43.0,,0.0,3475.0
run,SF,2.0,00-0033280,00-0033280,C.McCaffrey,8.0,2.0,41.0,right,0.0,3436.0
pass,SF,,,,,6.0,3.0,39.0,,0.0,3396.0
run,SF,-3.0,00-0035719,00-0035719,D.Samuel,10.0,1.0,19.0,middle,0.0,3356.0
pass,SF,,,,,13.0,2.0,22.0,,0.0,3314.0
pass,SF,,,,,13.0,3.0,22.0,,0.0,3308.0
run,SF,1.0,00-0033280,00-0033280,C.McCaffrey,1.0,4.0,10.0,left,0.0,3277.0
run,SF,4.0,00-0033280,00-0033280,C.McCaffrey,9.0,1.0,9.0,right,0.0,3234.0
pass,SF,,,,,5.0,2.0,5.0,,0.0,3194.0
pass,SF,,,,,5.0,3.0,5.0,,0.0,3189.0
field_goal,SF,,,,,5.0,4.0,5.0,,0.0,3185.0
kickoff,NO,,,,,0.0,,35.0,,-3.0,3181.0
pass,NO,,,,,10.0,1.0,81.0,,-3.0,3175.0
no_play,NO,,,,,10.0,1.0,64.0,,-3.0,3139.0
run,NO,4.0,00-0033357,00-0033357,T.Hill,15.0,1.0,69.0,right,-3.0,3124.0
pass,NO,,,,,11.0,2.0,65.0,,-3.0,3087.0
run,NO,10.0,,00-0027973,A.Dalton,11.0,3.0,65.0,left,-3.0,3082.0
punt,NO,,,,,1.0,4.0,55.0,,-3.0,3052.0
pass,SF,,,,,10.0,1.0,83.0,,3.0,3043.0
run,SF,3.0,00-0035719,00-0035719,D.Samuel,10.0,1.0,69.0,left,3.0,3001.0
pass,SF,,,,,7.0,2.0,66.0,,3.0,2961.0
run,SF,-1.0,00-0033280,00-0033280,C.McCaffrey,10.0,1.0,57.0,middle,3.0,2922.0
pass,SF,,,,,11.0,2.0,58.0,,3.0,2880.0
pass,SF,,,,,8.0,3.0,55.0,,3.0,2837.0
punt,SF,,,,,8.0,4.0,55.0,,3.0,2832.0
run,NO,4.0,00-0033906,00-0033906,A.Kamara,10.0,1.0,89.0,middle,-3.0,2825.0
pass,NO,,,,,6.0,2.0,85.0,,-3.0,2784.0
pass,NO,,,,,10.0,1.0,50.0,,-3.0,2750.0
run,NO,-3.0,00-0033906,00-0033906,A.Kamara,8.0,2.0,48.0,middle,-3.0,2717.0
,NO,,,,,0.0,,,,-3.0,2700.0
pass,NO,,,,,11.0,3.0,51.0,,-3.0,2700.0
punt,NO,,,,,3.0,4.0,43.0,,-3.0,2665.0
run,SF,3.0,00-0036567,00-0036567,E.Mitchell,10.0,1.0,96.0,left,3.0,2654.0
run,SF,1.0,00-0036567,00-0036567,E.Mitchell,7.0,2.0,93.0,middle,3.0,2614.0
pass,SF,,,,,6.0,3.0,92.0,,3.0,2570.0
pass,SF,,,,,10.0,1.0,83.0,,3.0,2528.0
pass,SF,,,,,12.0,2.0,85.0,,3.0,2483.0
pass,SF,,,,,12.0,3.0,85.0,,3.0,2475.0
punt,SF,,,,,10.0,4.0,83.0,,3.0,2433.0
pass,NO,,,,,10.0,1.0,38.0,,-3.0,2425.0
pass,NO,,,,,10.0,2.0,38.0,,-3.0,2420.0
no_play,NO,,,,,4.0,3.0,32.0,,-3.0,2380.0
pass,NO,,,,,14.0,3.0,42.0,,-3.0,2373.0
punt,NO,,,,,14.0,4.0,42.0,,-3.0,2367.0
pass,SF,,,,,10.0,1.0,80.0,,3.0,2357.0
run,SF,2.0,00-0033280,00-0033280,C.McCaffrey,2.0,2.0,72.0,left,3.0,2317.0
pass,SF,,,,,10.0,1.0,70.0,,3.0,2276.0
run,SF,5.0,00-0033280,00-0033280,C.McCaffrey,10.0,1.0,43.0,middle,3.0,2228.0
pass,SF,,,,,5.0,2.0,38.0,,3.0,2182.0
pass,SF,,,,,10.0,1.0,18.0,,3.0,2147.0
run,SF,12.0,00-0036567,00-0036567,E.Mitchell,10.0,2.0,18.0,right,3.0,2142.0
pass,SF,,,,,6.0,1.0,6.0,,3.0,2093.0
run,SF,4.0,00-0036567,00-0036567,E.Mitchell,6.0,2.0,6.0,middle,3.0,2053.0
pass,SF,,,,,2.0,3.0,2.0,,3.0,2015.0
pass,SF,,,,,1.0,4.0,1.0,,3.0,1986.0
